Index,4ES_1,4ES_2,4ES_3,4ES_4,4PF_1,4PF_2,4PF_3,4PF_4
17984,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798
17985,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
17986,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
17987,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
17988,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798
17989,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
17990,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
17991,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
17992,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798
17993,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
17994,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
17995,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406
17996,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
17997,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
17998,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
17999,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18000,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18001,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
18002,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18003,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18004,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
18005,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18006,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
18007,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18008,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18009,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
18010,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18011,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18012,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
18013,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
18014,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18015,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18016,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
18017,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18018,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798
18019,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
18020,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
18021,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18022,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
18023,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18024,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
18025,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798
18026,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2490.19,2509.798
18027,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18028,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798
18029,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406
18030,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18031,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18032,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
18033,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18034,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
18035,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
18036,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18037,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18038,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18039,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18040,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
18041,2529.406,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
18042,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18043,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18044,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18045,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
18046,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
18047,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18048,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406
18049,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
18050,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18051,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
18052,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18053,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18054,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18055,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18056,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18057,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798
18058,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
18059,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18060,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798
18061,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18062,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18063,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18064,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18065,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
18066,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18067,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18068,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18069,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406
18070,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
18071,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
18072,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
18073,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
18074,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18075,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18076,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18077,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18078,2529.406,2509.798,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406
18079,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18080,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18081,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798
18082,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18083,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406
18084,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798
18085,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
18086,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
18087,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
18088,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
18089,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18090,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18091,2509.798,2509.798,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18092,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18093,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18094,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18095,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18096,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
18097,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
18098,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406
18099,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
18100,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18101,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18102,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18103,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18104,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
18105,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2490.19,2509.798
18106,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18107,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406
18108,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18109,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18110,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18111,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18112,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406
18113,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
18114,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798
18115,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
18116,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18117,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
18118,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798
18119,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18120,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18121,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18122,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18123,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
18124,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18125,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18126,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18127,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406
18128,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18129,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18130,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
18131,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18132,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
18133,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18134,2509.798,2509.798,2529.406,2509.798,2529.406,2549.014,2509.798,2529.406
18135,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
18136,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18137,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18138,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798
18139,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
18140,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
18141,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18142,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18143,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18144,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406
18145,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
18146,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18147,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
18148,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18149,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18150,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18151,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
18152,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
18153,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
18154,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18155,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18156,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2529.406,2509.798
18157,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18158,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18159,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18160,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406
18161,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18162,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406
18163,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
18164,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18165,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
18166,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
18167,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18168,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18169,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18170,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18171,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
18172,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18173,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
18174,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
18175,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18176,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18177,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18178,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18179,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18180,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
18181,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
18182,2509.798,2509.798,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18183,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
18184,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18185,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798
18186,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18187,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18188,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18189,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18190,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18191,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
18192,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798
18193,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18194,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18195,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18196,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
18197,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18198,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18199,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798
18200,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
18201,2529.406,2509.798,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18202,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798
18203,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
18204,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18205,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
18206,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406
18207,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18208,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18209,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18210,2509.798,2509.798,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18211,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18212,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
18213,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18214,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
18215,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18216,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406
18217,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
18218,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18219,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
18220,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18221,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
18222,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18223,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18224,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18225,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
18226,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18227,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18228,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18229,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18230,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18231,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
18232,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
18233,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
18234,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18235,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
18236,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
18237,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18238,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406
18239,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18240,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
18241,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18242,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18243,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
18244,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
18245,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18246,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18247,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
18248,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18249,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406
18250,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18251,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
18252,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
18253,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18254,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798
18255,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
18256,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18257,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
18258,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18259,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2490.19,2509.798
18260,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
18261,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18262,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18263,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18264,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798
18265,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18266,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798
18267,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
18268,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
18269,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18270,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
18271,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
18272,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
18273,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18274,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
18275,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
18276,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18277,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
18278,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
18279,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18280,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
18281,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
18282,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
18283,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406
18284,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18285,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
18286,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18287,2509.798,2509.798,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18288,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
18289,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18290,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18291,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406
18292,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
18293,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18294,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
18295,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18296,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18297,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
18298,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18299,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
18300,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18301,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
18302,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
18303,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
18304,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
18305,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
18306,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
18307,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
