Index,Time,4ES_1,Time,4ES_2,Time,4ES_3,Time,4ES_4,Time,4PF_1,Time,4PF_2,Time,4PF_3,Time,4PF_4
176,142.815,2509.798,142.815,2509.798,142.815,2529.406,142.815,2529.406,142.815,2529.406,142.815,2509.798,142.815,2509.798,142.815,2509.798
177,142.833,2509.798,142.833,2529.406,142.833,2529.406,142.833,2529.406,142.833,2509.798,142.833,2509.798,142.833,2529.406,142.833,2509.798
178,142.852,2509.798,142.852,2509.798,142.852,2509.798,142.852,2529.406,142.852,2509.798,142.852,2529.406,142.852,2509.798,142.852,2529.406
179,142.87,2509.798,142.87,2529.406,142.87,2509.798,142.87,2529.406,142.87,2529.406,142.87,2529.406,142.87,2509.798,142.87,2509.798
180,142.889,2529.406,142.889,2509.798,142.889,2529.406,142.889,2529.406,142.889,2529.406,142.889,2529.406,142.889,2509.798,142.889,2509.798
181,142.907,2509.798,142.907,2509.798,142.907,2509.798,142.907,2529.406,142.907,2509.798,142.907,2509.798,142.907,2509.798,142.907,2509.798
182,142.926,2529.406,142.926,2529.406,142.926,2509.798,142.926,2529.406,142.926,2529.406,142.926,2529.406,142.926,2509.798,142.926,2529.406
183,142.944,2509.798,142.944,2529.406,142.944,2509.798,142.944,2509.798,142.944,2529.406,142.944,2509.798,142.944,2509.798,142.944,2509.798
184,142.962,2509.798,142.962,2509.798,142.962,2529.406,142.962,2529.406,142.962,2529.406,142.962,2509.798,142.962,2509.798,142.962,2509.798
185,142.981,2509.798,142.981,2529.406,142.981,2509.798,142.981,2509.798,142.981,2529.406,142.981,2509.798,142.981,2509.798,142.981,2529.406
186,142.999,2509.798,142.999,2529.406,142.999,2529.406,142.999,2529.406,142.999,2529.406,142.999,2529.406,142.999,2509.798,142.999,2509.798
187,143.018,2509.798,143.018,2529.406,143.018,2509.798,143.018,2529.406,143.018,2529.406,143.018,2529.406,143.018,2509.798,143.018,2509.798
188,143.036,2509.798,143.036,2509.798,143.036,2509.798,143.036,2529.406,143.036,2509.798,143.036,2529.406,143.036,2509.798,143.036,2509.798
189,143.055,2509.798,143.055,2529.406,143.055,2529.406,143.055,2529.406,143.055,2509.798,143.055,2509.798,143.055,2529.406,143.055,2509.798
190,143.073,2509.798,143.073,2509.798,143.073,2529.406,143.073,2529.406,143.073,2509.798,143.073,2529.406,143.073,2509.798,143.073,2509.798
191,143.092,2509.798,143.092,2529.406,143.092,2529.406,143.092,2529.406,143.092,2529.406,143.092,2529.406,143.092,2509.798,143.092,2509.798
192,143.11,2509.798,143.11,2529.406,143.11,2529.406,143.11,2529.406,143.11,2509.798,143.11,2529.406,143.11,2509.798,143.11,2529.406
193,143.128,2509.798,143.128,2529.406,143.128,2529.406,143.128,2529.406,143.128,2529.406,143.128,2529.406,143.128,2509.798,143.128,2529.406
194,143.147,2509.798,143.147,2509.798,143.147,2529.406,143.147,2529.406,143.147,2529.406,143.147,2509.798,143.147,2509.798,143.147,2509.798
195,143.165,2509.798,143.165,2529.406,143.165,2529.406,143.165,2529.406,143.165,2509.798,143.165,2529.406,143.165,2509.798,143.165,2509.798
196,143.184,2509.798,143.184,2529.406,143.184,2529.406,143.184,2509.798,143.184,2509.798,143.184,2509.798,143.184,2509.798,143.184,2529.406
197,143.202,2509.798,143.202,2529.406,143.202,2509.798,143.202,2509.798,143.202,2529.406,143.202,2529.406,143.202,2509.798,143.202,2509.798
198,143.221,2529.406,143.221,2529.406,143.221,2529.406,143.221,2529.406,143.221,2529.406,143.221,2509.798,143.221,2509.798,143.221,2509.798
199,143.239,2509.798,143.239,2529.406,143.239,2529.406,143.239,2529.406,143.239,2529.406,143.239,2529.406,143.239,2529.406,143.239,2509.798
200,143.257,2529.406,143.257,2529.406,143.257,2529.406,143.257,2509.798,143.257,2529.406,143.257,2529.406,143.257,2509.798,143.257,2509.798
201,143.276,2509.798,143.276,2529.406,143.276,2509.798,143.276,2509.798,143.276,2529.406,143.276,2529.406,143.276,2509.798,143.276,2509.798
202,143.294,2509.798,143.294,2509.798,143.294,2529.406,143.294,2529.406,143.294,2529.406,143.294,2529.406,143.294,2509.798,143.294,2509.798
203,143.313,2509.798,143.313,2509.798,143.313,2529.406,143.313,2529.406,143.313,2529.406,143.313,2529.406,143.313,2509.798,143.313,2529.406
204,143.331,2509.798,143.331,2529.406,143.331,2529.406,143.331,2529.406,143.331,2509.798,143.331,2509.798,143.331,2509.798,143.331,2509.798
205,143.35,2509.798,143.35,2529.406,143.35,2529.406,143.35,2509.798,143.35,2529.406,143.35,2529.406,143.35,2509.798,143.35,2529.406
206,143.368,2509.798,143.368,2509.798,143.368,2529.406,143.368,2509.798,143.368,2529.406,143.368,2529.406,143.368,2509.798,143.368,2509.798
207,143.386,2509.798,143.386,2509.798,143.386,2529.406,143.386,2529.406,143.386,2529.406,143.386,2529.406,143.386,2509.798,143.386,2509.798
208,143.405,2509.798,143.405,2529.406,143.405,2529.406,143.405,2529.406,143.405,2529.406,143.405,2529.406,143.405,2509.798,143.405,2509.798
209,143.423,2529.406,143.423,2529.406,143.423,2529.406,143.423,2509.798,143.423,2509.798,143.423,2529.406,143.423,2509.798,143.423,2529.406
210,143.442,2509.798,143.442,2529.406,143.442,2529.406,143.442,2509.798,143.442,2509.798,143.442,2529.406,143.442,2529.406,143.442,2509.798
211,143.46,2529.406,143.46,2529.406,143.46,2529.406,143.46,2509.798,143.46,2529.406,143.46,2529.406,143.46,2509.798,143.46,2509.798
212,143.479,2509.798,143.479,2529.406,143.479,2529.406,143.479,2509.798,143.479,2529.406,143.479,2509.798,143.479,2509.798,143.479,2509.798
213,143.497,2529.406,143.497,2529.406,143.497,2529.406,143.497,2509.798,143.497,2509.798,143.497,2509.798,143.497,2509.798,143.497,2529.406
214,143.515,2509.798,143.515,2529.406,143.515,2529.406,143.515,2529.406,143.515,2529.406,143.515,2529.406,143.515,2509.798,143.515,2509.798
215,143.534,2509.798,143.534,2509.798,143.534,2509.798,143.534,2529.406,143.534,2529.406,143.534,2529.406,143.534,2509.798,143.534,2509.798
216,143.552,2509.798,143.552,2529.406,143.552,2509.798,143.552,2529.406,143.552,2529.406,143.552,2529.406,143.552,2509.798,143.552,2509.798
217,143.571,2509.798,143.571,2529.406,143.571,2529.406,143.571,2529.406,143.571,2529.406,143.571,2509.798,143.571,2509.798,143.571,2509.798
218,143.589,2529.406,143.589,2529.406,143.589,2529.406,143.589,2529.406,143.589,2529.406,143.589,2509.798,143.589,2529.406,143.589,2529.406
219,143.608,2509.798,143.608,2529.406,143.608,2529.406,143.608,2509.798,143.608,2529.406,143.608,2529.406,143.608,2509.798,143.608,2529.406
220,143.626,2529.406,143.626,2529.406,143.626,2509.798,143.626,2509.798,143.626,2529.406,143.626,2529.406,143.626,2509.798,143.626,2509.798
221,143.644,2509.798,143.644,2509.798,143.644,2529.406,143.644,2529.406,143.644,2529.406,143.644,2529.406,143.644,2509.798,143.644,2529.406
222,143.663,2509.798,143.663,2529.406,143.663,2529.406,143.663,2529.406,143.663,2529.406,143.663,2509.798,143.663,2509.798,143.663,2509.798
223,143.681,2509.798,143.681,2509.798,143.681,2529.406,143.681,2509.798,143.681,2529.406,143.681,2529.406,143.681,2529.406,143.681,2509.798
224,143.7,2509.798,143.7,2529.406,143.7,2509.798,143.7,2509.798,143.7,2529.406,143.7,2529.406,143.7,2529.406,143.7,2509.798
225,143.718,2509.798,143.718,2509.798,143.718,2529.406,143.718,2529.406,143.718,2529.406,143.718,2529.406,143.718,2509.798,143.718,2509.798
226,143.737,2509.798,143.737,2509.798,143.737,2529.406,143.737,2529.406,143.737,2529.406,143.737,2529.406,143.737,2509.798,143.737,2509.798
227,143.755,2509.798,143.755,2509.798,143.755,2529.406,143.755,2509.798,143.755,2529.406,143.755,2509.798,143.755,2509.798,143.755,2529.406
228,143.773,2509.798,143.773,2509.798,143.773,2529.406,143.773,2529.406,143.773,2509.798,143.773,2529.406,143.773,2509.798,143.773,2509.798
229,143.792,2529.406,143.792,2509.798,143.792,2509.798,143.792,2509.798,143.792,2529.406,143.792,2529.406,143.792,2509.798,143.792,2509.798
230,143.81,2509.798,143.81,2509.798,143.81,2529.406,143.81,2529.406,143.81,2529.406,143.81,2509.798,143.81,2509.798,143.81,2509.798
231,143.829,2529.406,143.829,2529.406,143.829,2529.406,143.829,2529.406,143.829,2529.406,143.829,2529.406,143.829,2509.798,143.829,2529.406
232,143.847,2529.406,143.847,2509.798,143.847,2529.406,143.847,2529.406,143.847,2529.406,143.847,2529.406,143.847,2509.798,143.847,2529.406
233,143.866,2509.798,143.866,2529.406,143.866,2509.798,143.866,2509.798,143.866,2509.798,143.866,2529.406,143.866,2529.406,143.866,2529.406
234,143.884,2509.798,143.884,2529.406,143.884,2529.406,143.884,2529.406,143.884,2529.406,143.884,2529.406,143.884,2529.406,143.884,2509.798
235,143.903,2509.798,143.903,2509.798,143.903,2529.406,143.903,2509.798,143.903,2509.798,143.903,2529.406,143.903,2509.798,143.903,2509.798
236,143.921,2509.798,143.921,2529.406,143.921,2529.406,143.921,2509.798,143.921,2529.406,143.921,2529.406,143.921,2509.798,143.921,2509.798
237,143.939,2509.798,143.939,2529.406,143.939,2529.406,143.939,2529.406,143.939,2509.798,143.939,2529.406,143.939,2509.798,143.939,2509.798
238,143.958,2529.406,143.958,2529.406,143.958,2529.406,143.958,2509.798,143.958,2529.406,143.958,2529.406,143.958,2509.798,143.958,2529.406
239,143.976,2529.406,143.976,2509.798,143.976,2509.798,143.976,2509.798,143.976,2529.406,143.976,2509.798,143.976,2509.798,143.976,2529.406
240,143.995,2529.406,143.995,2529.406,143.995,2529.406,143.995,2509.798,143.995,2529.406,143.995,2509.798,143.995,2509.798,143.995,2529.406
241,144.013,2509.798,144.013,2529.406,144.013,2529.406,144.013,2529.406,144.013,2529.406,144.013,2529.406,144.013,2509.798,144.013,2529.406
242,144.032,2509.798,144.032,2529.406,144.032,2529.406,144.032,2509.798,144.032,2509.798,144.032,2509.798,144.032,2509.798,144.032,2509.798
243,144.05,2529.406,144.05,2529.406,144.05,2509.798,144.05,2529.406,144.05,2509.798,144.05,2529.406,144.05,2509.798,144.05,2529.406
244,144.068,2509.798,144.068,2529.406,144.068,2529.406,144.068,2509.798,144.068,2529.406,144.068,2509.798,144.068,2529.406,144.068,2509.798
245,144.087,2509.798,144.087,2529.406,144.087,2529.406,144.087,2529.406,144.087,2529.406,144.087,2509.798,144.087,2509.798,144.087,2509.798
246,144.105,2509.798,144.105,2529.406,144.105,2529.406,144.105,2509.798,144.105,2509.798,144.105,2529.406,144.105,2509.798,144.105,2509.798
247,144.124,2509.798,144.124,2529.406,144.124,2529.406,144.124,2509.798,144.124,2509.798,144.124,2509.798,144.124,2529.406,144.124,2509.798
248,144.142,2509.798,144.142,2529.406,144.142,2529.406,144.142,2509.798,144.142,2509.798,144.142,2529.406,144.142,2509.798,144.142,2509.798
249,144.161,2529.406,144.161,2529.406,144.161,2509.798,144.161,2529.406,144.161,2529.406,144.161,2529.406,144.161,2509.798,144.161,2509.798
250,144.179,2509.798,144.179,2529.406,144.179,2529.406,144.179,2529.406,144.179,2529.406,144.179,2529.406,144.179,2509.798,144.179,2509.798
251,144.197,2529.406,144.197,2509.798,144.197,2509.798,144.197,2529.406,144.197,2529.406,144.197,2529.406,144.197,2509.798,144.197,2529.406
252,144.216,2509.798,144.216,2509.798,144.216,2529.406,144.216,2529.406,144.216,2509.798,144.216,2529.406,144.216,2509.798,144.216,2529.406
253,144.234,2509.798,144.234,2509.798,144.234,2509.798,144.234,2529.406,144.234,2529.406,144.234,2529.406,144.234,2529.406,144.234,2509.798
254,144.253,2529.406,144.253,2509.798,144.253,2529.406,144.253,2509.798,144.253,2529.406,144.253,2529.406,144.253,2509.798,144.253,2509.798
255,144.271,2509.798,144.271,2529.406,144.271,2529.406,144.271,2529.406,144.271,2529.406,144.271,2509.798,144.271,2509.798,144.271,2509.798
256,144.29,2529.406,144.29,2529.406,144.29,2529.406,144.29,2509.798,144.29,2529.406,144.29,2529.406,144.29,2509.798,144.29,2529.406
257,144.308,2509.798,144.308,2529.406,144.308,2529.406,144.308,2509.798,144.308,2509.798,144.308,2529.406,144.308,2509.798,144.308,2529.406
258,144.326,2509.798,144.326,2509.798,144.326,2529.406,144.326,2509.798,144.326,2529.406,144.326,2529.406,144.326,2509.798,144.326,2509.798
259,144.345,2509.798,144.345,2529.406,144.345,2529.406,144.345,2529.406,144.345,2529.406,144.345,2509.798,144.345,2509.798,144.345,2529.406
260,144.363,2509.798,144.363,2529.406,144.363,2529.406,144.363,2529.406,144.363,2529.406,144.363,2529.406,144.363,2509.798,144.363,2529.406
261,144.382,2509.798,144.382,2529.406,144.382,2509.798,144.382,2529.406,144.382,2509.798,144.382,2509.798,144.382,2509.798,144.382,2529.406
262,144.4,2509.798,144.4,2509.798,144.4,2529.406,144.4,2529.406,144.4,2529.406,144.4,2529.406,144.4,2509.798,144.4,2509.798
263,144.419,2509.798,144.419,2509.798,144.419,2509.798,144.419,2529.406,144.419,2529.406,144.419,2529.406,144.419,2509.798,144.419,2509.798
264,144.437,2529.406,144.437,2509.798,144.437,2529.406,144.437,2509.798,144.437,2529.406,144.437,2529.406,144.437,2509.798,144.437,2509.798
265,144.455,2509.798,144.455,2529.406,144.455,2529.406,144.455,2509.798,144.455,2509.798,144.455,2509.798,144.455,2529.406,144.455,2509.798
266,144.474,2509.798,144.474,2529.406,144.474,2529.406,144.474,2509.798,144.474,2529.406,144.474,2529.406,144.474,2509.798,144.474,2509.798
267,144.492,2509.798,144.492,2529.406,144.492,2509.798,144.492,2529.406,144.492,2529.406,144.492,2509.798,144.492,2509.798,144.492,2509.798
268,144.511,2509.798,144.511,2529.406,144.511,2529.406,144.511,2529.406,144.511,2529.406,144.511,2529.406,144.511,2509.798,144.511,2509.798
269,144.529,2509.798,144.529,2509.798,144.529,2529.406,144.529,2529.406,144.529,2529.406,144.529,2529.406,144.529,2509.798,144.529,2509.798
270,144.548,2509.798,144.548,2509.798,144.548,2509.798,144.548,2529.406,144.548,2529.406,144.548,2529.406,144.548,2509.798,144.548,2509.798
271,144.566,2529.406,144.566,2529.406,144.566,2529.406,144.566,2509.798,144.566,2509.798,144.566,2529.406,144.566,2509.798,144.566,2529.406
272,144.585,2509.798,144.585,2529.406,144.585,2509.798,144.585,2529.406,144.585,2529.406,144.585,2529.406,144.585,2509.798,144.585,2509.798
273,144.603,2509.798,144.603,2509.798,144.603,2529.406,144.603,2529.406,144.603,2529.406,144.603,2529.406,144.603,2509.798,144.603,2509.798
274,144.621,2509.798,144.621,2509.798,144.621,2529.406,144.621,2529.406,144.621,2529.406,144.621,2529.406,144.621,2529.406,144.621,2509.798
275,144.64,2509.798,144.64,2529.406,144.64,2529.406,144.64,2509.798,144.64,2529.406,144.64,2509.798,144.64,2509.798,144.64,2529.406
276,144.658,2509.798,144.658,2529.406,144.658,2529.406,144.658,2509.798,144.658,2529.406,144.658,2529.406,144.658,2529.406,144.658,2509.798
277,144.677,2509.798,144.677,2529.406,144.677,2509.798,144.677,2509.798,144.677,2529.406,144.677,2509.798,144.677,2529.406,144.677,2509.798
278,144.695,2509.798,144.695,2509.798,144.695,2529.406,144.695,2509.798,144.695,2529.406,144.695,2529.406,144.695,2509.798,144.695,2509.798
279,144.714,2509.798,144.714,2509.798,144.714,2529.406,144.714,2529.406,144.714,2529.406,144.714,2529.406,144.714,2509.798,144.714,2509.798
280,144.732,2529.406,144.732,2529.406,144.732,2529.406,144.732,2529.406,144.732,2529.406,144.732,2529.406,144.732,2509.798,144.732,2509.798
281,144.75,2529.406,144.75,2509.798,144.75,2529.406,144.75,2529.406,144.75,2509.798,144.75,2529.406,144.75,2509.798,144.75,2509.798
282,144.769,2509.798,144.769,2509.798,144.769,2509.798,144.769,2509.798,144.769,2529.406,144.769,2529.406,144.769,2509.798,144.769,2509.798
283,144.787,2509.798,144.787,2509.798,144.787,2509.798,144.787,2529.406,144.787,2529.406,144.787,2529.406,144.787,2509.798,144.787,2509.798
284,144.806,2509.798,144.806,2529.406,144.806,2529.406,144.806,2529.406,144.806,2529.406,144.806,2509.798,144.806,2509.798,144.806,2509.798
285,144.824,2509.798,144.824,2529.406,144.824,2529.406,144.824,2529.406,144.824,2529.406,144.824,2509.798,144.824,2509.798,144.824,2509.798
286,144.843,2529.406,144.843,2529.406,144.843,2529.406,144.843,2509.798,144.843,2529.406,144.843,2529.406,144.843,2509.798,144.843,2509.798
287,144.861,2509.798,144.861,2529.406,144.861,2509.798,144.861,2529.406,144.861,2529.406,144.861,2529.406,144.861,2509.798,144.861,2509.798
288,144.879,2509.798,144.879,2529.406,144.879,2529.406,144.879,2529.406,144.879,2509.798,144.879,2509.798,144.879,2509.798,144.879,2509.798
289,144.898,2509.798,144.898,2529.406,144.898,2529.406,144.898,2529.406,144.898,2529.406,144.898,2509.798,144.898,2509.798,144.898,2529.406
290,144.916,2509.798,144.916,2529.406,144.916,2529.406,144.916,2529.406,144.916,2509.798,144.916,2509.798,144.916,2509.798,144.916,2509.798
291,144.935,2529.406,144.935,2509.798,144.935,2529.406,144.935,2509.798,144.935,2529.406,144.935,2529.406,144.935,2509.798,144.935,2509.798
292,144.953,2529.406,144.953,2509.798,144.953,2529.406,144.953,2509.798,144.953,2529.406,144.953,2529.406,144.953,2509.798,144.953,2529.406
293,144.972,2509.798,144.972,2509.798,144.972,2529.406,144.972,2509.798,144.972,2529.406,144.972,2509.798,144.972,2509.798,144.972,2509.798
294,144.99,2509.798,144.99,2509.798,144.99,2529.406,144.99,2509.798,144.99,2529.406,144.99,2509.798,144.99,2529.406,144.99,2509.798
295,145.008,2509.798,145.008,2529.406,145.008,2529.406,145.008,2509.798,145.008,2509.798,145.008,2529.406,145.008,2509.798,145.008,2509.798
296,145.027,2509.798,145.027,2529.406,145.027,2529.406,145.027,2509.798,145.027,2529.406,145.027,2529.406,145.027,2509.798,145.027,2509.798
297,145.045,2529.406,145.045,2509.798,145.045,2529.406,145.045,2529.406,145.045,2509.798,145.045,2529.406,145.045,2509.798,145.045,2509.798
298,145.064,2509.798,145.064,2529.406,145.064,2529.406,145.064,2529.406,145.064,2529.406,145.064,2529.406,145.064,2509.798,145.064,2509.798
299,145.082,2509.798,145.082,2509.798,145.082,2529.406,145.082,2529.406,145.082,2529.406,145.082,2509.798,145.082,2509.798,145.082,2509.798
300,145.101,2509.798,145.101,2509.798,145.101,2529.406,145.101,2529.406,145.101,2509.798,145.101,2529.406,145.101,2509.798,145.101,2509.798
301,145.119,2529.406,145.119,2529.406,145.119,2509.798,145.119,2509.798,145.119,2509.798,145.119,2529.406,145.119,2509.798,145.119,2509.798
302,145.137,2529.406,145.137,2509.798,145.137,2529.406,145.137,2529.406,145.137,2529.406,145.137,2529.406,145.137,2509.798,145.137,2509.798
303,145.156,2509.798,145.156,2529.406,145.156,2529.406,145.156,2529.406,145.156,2529.406,145.156,2529.406,145.156,2509.798,145.156,2509.798
304,145.174,2509.798,145.174,2529.406,145.174,2529.406,145.174,2509.798,145.174,2509.798,145.174,2529.406,145.174,2509.798,145.174,2509.798
305,145.193,2509.798,145.193,2529.406,145.193,2529.406,145.193,2509.798,145.193,2509.798,145.193,2509.798,145.193,2509.798,145.193,2509.798
306,145.211,2509.798,145.211,2529.406,145.211,2509.798,145.211,2529.406,145.211,2509.798,145.211,2529.406,145.211,2529.406,145.211,2529.406
307,145.23,2509.798,145.23,2509.798,145.23,2529.406,145.23,2529.406,145.23,2529.406,145.23,2529.406,145.23,2509.798,145.23,2509.798
308,145.248,2509.798,145.248,2529.406,145.248,2529.406,145.248,2529.406,145.248,2529.406,145.248,2529.406,145.248,2509.798,145.248,2509.798
309,145.266,2509.798,145.266,2529.406,145.266,2529.406,145.266,2529.406,145.266,2529.406,145.266,2529.406,145.266,2509.798,145.266,2529.406
310,145.285,2529.406,145.285,2529.406,145.285,2529.406,145.285,2529.406,145.285,2509.798,145.285,2529.406,145.285,2509.798,145.285,2529.406
311,145.303,2509.798,145.303,2529.406,145.303,2509.798,145.303,2529.406,145.303,2529.406,145.303,2509.798,145.303,2509.798,145.303,2509.798
312,145.322,2509.798,145.322,2509.798,145.322,2529.406,145.322,2509.798,145.322,2529.406,145.322,2509.798,145.322,2509.798,145.322,2509.798
313,145.34,2509.798,145.34,2529.406,145.34,2529.406,145.34,2529.406,145.34,2529.406,145.34,2529.406,145.34,2509.798,145.34,2509.798
314,145.359,2509.798,145.359,2529.406,145.359,2529.406,145.359,2529.406,145.359,2529.406,145.359,2529.406,145.359,2509.798,145.359,2529.406
315,145.377,2509.798,145.377,2509.798,145.377,2529.406,145.377,2509.798,145.377,2509.798,145.377,2529.406,145.377,2529.406,145.377,2529.406
316,145.396,2509.798,145.396,2529.406,145.396,2509.798,145.396,2529.406,145.396,2529.406,145.396,2529.406,145.396,2529.406,145.396,2529.406
317,145.414,2529.406,145.414,2509.798,145.414,2529.406,145.414,2529.406,145.414,2529.406,145.414,2529.406,145.414,2509.798,145.414,2509.798
318,145.432,2509.798,145.432,2509.798,145.432,2529.406,145.432,2529.406,145.432,2529.406,145.432,2529.406,145.432,2509.798,145.432,2509.798
319,145.451,2529.406,145.451,2509.798,145.451,2529.406,145.451,2529.406,145.451,2529.406,145.451,2529.406,145.451,2509.798,145.451,2529.406
320,145.469,2529.406,145.469,2529.406,145.469,2529.406,145.469,2509.798,145.469,2529.406,145.469,2509.798,145.469,2509.798,145.469,2509.798
321,145.488,2509.798,145.488,2529.406,145.488,2529.406,145.488,2509.798,145.488,2529.406,145.488,2509.798,145.488,2509.798,145.488,2509.798
322,145.506,2509.798,145.506,2509.798,145.506,2529.406,145.506,2509.798,145.506,2509.798,145.506,2529.406,145.506,2509.798,145.506,2509.798
