Index,Time,4ES_1,4PF_1
867,15.981,3607.835,1450.977
868,15.999,3607.835,1450.977
869,16.017,3725.482,1450.977
870,16.036,3960.775,1431.369
871,16.054,3960.775,1392.154
872,16.073,3960.775,1333.33
873,16.091,3960.775,1254.899
874,16.11,3960.775,1176.468
875,16.128,3960.775,1117.645
876,16.146,3960.775,1098.037
877,16.165,3960.775,1078.429
878,16.183,3960.775,1098.037
879,16.202,3960.775,1098.037
880,16.22,3960.775,1078.429
881,16.239,3960.775,1078.429
882,16.257,3960.775,1078.429
883,16.275,3960.775,1098.037
884,16.294,3960.775,1098.037
885,16.312,3960.775,1098.037
886,16.331,3960.775,1078.429
887,16.349,3960.775,1078.429
888,16.368,3960.775,1078.429
889,16.386,3960.775,1078.429
890,16.404,3960.775,1098.037
891,16.423,3941.168,1098.037
892,16.441,3960.775,1098.037
893,16.46,3960.775,1098.037
894,16.478,3960.775,1078.429
895,16.497,3960.775,1078.429
896,16.515,3960.775,1078.429
897,16.534,3960.775,1098.037
898,16.552,3960.775,1098.037
899,16.57,3960.775,1098.037
900,16.589,3960.775,1098.037
901,16.607,3960.775,1078.429
902,16.626,3960.775,1098.037
903,16.644,3960.775,1078.429
904,16.663,3960.775,1078.429
905,16.681,3960.775,1078.429
906,16.699,3960.775,1078.429
907,16.718,3960.775,1078.429
908,16.736,3960.775,1098.037
909,16.755,3960.775,1078.429
910,16.773,3941.168,1098.037
911,16.792,3960.775,1098.037
912,16.81,3960.775,1098.037
913,16.828,3960.775,1098.037
914,16.847,3960.775,1078.429
915,16.865,3960.775,1078.429
916,16.884,3960.775,1078.429
917,16.902,3960.775,1098.037
918,16.921,3960.775,1098.037
919,16.939,3941.168,1078.429
920,16.957,3960.775,1098.037
921,16.976,3960.775,1098.037
922,16.994,3960.775,1078.429
923,17.013,3960.775,1098.037
924,17.031,4313.716,1078.429
925,17.05,4333.324,1039.213
926,17.068,4333.324,999.998
927,17.086,4313.716,901.959
928,17.105,4313.716,823.528
929,17.123,4313.716,764.704
930,17.142,4313.716,725.489
931,17.16,4313.716,725.489
932,17.179,4313.716,725.489
933,17.197,4333.324,745.096
934,17.215,4313.716,725.489
935,17.234,4313.716,725.489
936,17.252,4313.716,725.489
937,17.271,4313.716,725.489
938,17.289,4313.716,725.489
939,17.308,4333.324,725.489
940,17.326,4313.716,725.489
941,17.345,4313.716,725.489
942,17.363,4313.716,725.489
943,17.381,4313.716,725.489
944,17.4,4333.324,725.489
945,17.418,4313.716,745.096
946,17.437,4313.716,725.489
947,17.455,4313.716,725.489
948,17.474,4313.716,725.489
949,17.492,4333.324,725.489
950,17.51,4313.716,725.489
951,17.529,4313.716,725.489
952,17.547,4333.324,725.489
953,17.566,4333.324,725.489
954,17.584,4313.716,725.489
955,17.603,4333.324,725.489
956,17.621,4313.716,725.489
957,17.639,4313.716,725.489
958,17.658,4313.716,725.489
959,17.676,4313.716,725.489
960,17.695,4313.716,725.489
961,17.713,4313.716,725.489
962,17.732,4333.324,725.489
963,17.75,4313.716,725.489
964,17.768,4313.716,725.489
965,17.787,4313.716,725.489
966,17.805,4313.716,725.489
967,17.824,4333.324,725.489
968,17.842,4313.716,725.489
969,17.861,4313.716,725.489
970,17.879,4313.716,725.489
971,17.897,4313.716,725.489
972,17.916,4333.324,725.489
973,17.934,4313.716,725.489
974,17.953,4313.716,725.489
975,17.971,4333.324,725.489
976,17.99,4333.324,725.489
977,18.008,4313.716,725.489
978,18.026,3999.991,725.489
979,18.045,3960.775,784.312
980,18.063,3960.775,843.135
981,18.082,3960.775,941.174
982,18.1,3960.775,1039.213
983,18.119,3960.775,1078.429
984,18.137,3980.383,1117.645
985,18.156,3960.775,1098.037
986,18.174,3960.775,1078.429
987,18.192,3960.775,1078.429
988,18.211,3960.775,1078.429
989,18.229,3960.775,1078.429
990,18.248,3960.775,1078.429
991,18.266,3960.775,1078.429
992,18.285,3960.775,1078.429
993,18.303,3960.775,1098.037
994,18.321,3960.775,1078.429
995,18.34,3960.775,1098.037
996,18.358,3960.775,1078.429
997,18.377,3960.775,1078.429
998,18.395,3960.775,1098.037
999,18.414,3960.775,1078.429
1000,18.432,3960.775,1078.429
1001,18.45,3941.168,1078.429
1002,18.469,3941.168,1078.429
1003,18.487,3960.775,1078.429
1004,18.506,3960.775,1078.429
1005,18.524,3960.775,1078.429
1006,18.543,3960.775,1078.429
1007,18.561,3960.775,1078.429
1008,18.579,3960.775,1098.037
1009,18.598,3960.775,1078.429
1010,18.616,3941.168,1078.429
1011,18.635,3960.775,1078.429
1012,18.653,3960.775,1098.037
1013,18.672,3960.775,1078.429
1014,18.69,3960.775,1078.429
1015,18.708,3960.775,1078.429
1016,18.727,3960.775,1078.429
1017,18.745,3960.775,1078.429
1018,18.764,3960.775,1078.429
1019,18.782,3960.775,1078.429
1020,18.801,3960.775,1078.429
1021,18.819,3960.775,1078.429
1022,18.838,3960.775,1078.429
1023,18.856,3960.775,1078.429
1024,18.874,3960.775,1078.429
1025,18.893,3960.775,1098.037
1026,18.911,3960.775,1078.429
1027,18.93,3960.775,1078.429
1028,18.948,3960.775,1098.037
1029,18.967,3960.775,1078.429
1030,18.985,3960.775,1078.429
1031,19.003,3960.775,1078.429
1032,19.022,3705.874,1078.429
1033,19.04,3607.835,1117.645
1034,19.059,3607.835,1176.468
1035,19.077,3607.835,1274.507
1036,19.096,3607.835,1372.546
1037,19.114,3588.227,1431.369
1038,19.132,3588.227,1470.585
1039,19.151,3588.227,1450.977
1040,19.169,3588.227,1431.369
1041,19.188,3588.227,1431.369
1042,19.206,3607.835,1450.977
1043,19.225,3607.835,1450.977
1044,19.243,3588.227,1431.369
1045,19.261,3607.835,1431.369
1046,19.28,3607.835,1431.369
1047,19.298,3607.835,1450.977
1048,19.317,3588.227,1450.977
1049,19.335,3588.227,1431.369
1050,19.354,3607.835,1450.977
1051,19.372,3607.835,1450.977
1052,19.39,3607.835,1431.369
1053,19.409,3588.227,1431.369
1054,19.427,3588.227,1450.977
1055,19.446,3607.835,1450.977
1056,19.464,3588.227,1450.977
1057,19.483,3588.227,1431.369
1058,19.501,3588.227,1450.977
1059,19.519,3607.835,1431.369
1060,19.538,3588.227,1431.369
1061,19.556,3588.227,1431.369
1062,19.575,3607.835,1431.369
1063,19.593,3607.835,1450.977
1064,19.612,3588.227,1450.977
1065,19.63,3607.835,1450.977
1066,19.649,3588.227,1431.369
1067,19.667,3607.835,1431.369
1068,19.685,3607.835,1431.369
1069,19.704,3607.835,1431.369
1070,19.722,3588.227,1431.369
1071,19.741,3607.835,1431.369
1072,19.759,3588.227,1450.977
1073,19.778,3588.227,1431.369
1074,19.796,3588.227,1450.977
1075,19.814,3607.835,1450.977
1076,19.833,3607.835,1431.369
1077,19.851,3607.835,1431.369
1078,19.87,3607.835,1431.369
1079,19.888,3607.835,1450.977
1080,19.907,3607.835,1450.977
1081,19.925,3588.227,1431.369
1082,19.943,3588.227,1450.977
1083,19.962,3588.227,1450.977
1084,19.98,3588.227,1450.977
1085,19.999,3588.227,1450.977
1086,20.017,3490.188,1450.977
1087,20.036,3235.287,1470.585
1088,20.054,3235.287,1529.408
1089,20.072,3235.287,1588.232
1090,20.091,3254.895,1686.271
1091,20.109,3235.287,1764.702
1092,20.128,3235.287,1803.918
1093,20.146,3235.287,1823.525
1094,20.165,3235.287,1803.918
1095,20.183,3235.287,1803.918
1096,20.201,3235.287,1803.918
1097,20.22,3235.287,1803.918
1098,20.238,3235.287,1803.918
1099,20.257,3254.895,1803.918
1100,20.275,3215.679,1803.918
1101,20.294,3235.287,1784.31
1102,20.312,3235.287,1803.918
1103,20.33,3235.287,1803.918
1104,20.349,3235.287,1784.31
1105,20.367,3235.287,1803.918
1106,20.386,3235.287,1803.918
1107,20.404,3235.287,1803.918
1108,20.423,3235.287,1803.918
1109,20.441,3235.287,1803.918
1110,20.46,3235.287,1803.918
1111,20.478,3235.287,1803.918
1112,20.496,3235.287,1803.918
1113,20.515,3235.287,1803.918
1114,20.533,3235.287,1803.918
1115,20.552,3235.287,1784.31
1116,20.57,3235.287,1803.918
1117,20.589,3235.287,1784.31
1118,20.607,3235.287,1803.918
1119,20.625,3235.287,1803.918
1120,20.644,3235.287,1784.31
1121,20.662,3235.287,1803.918
1122,20.681,3235.287,1803.918
1123,20.699,3235.287,1803.918
1124,20.718,3235.287,1803.918
1125,20.736,3254.895,1803.918
1126,20.754,3235.287,1803.918
1127,20.773,3235.287,1803.918
1128,20.791,3235.287,1803.918
1129,20.81,3235.287,1803.918
1130,20.828,3235.287,1803.918
1131,20.847,3235.287,1803.918
1132,20.865,3235.287,1803.918
1133,20.883,3235.287,1803.918
1134,20.902,3235.287,1803.918
1135,20.92,3235.287,1803.918
1136,20.939,3235.287,1784.31
1137,20.957,3235.287,1784.31
1138,20.976,3235.287,1784.31
1139,20.994,3235.287,1803.918
1140,21.012,3235.287,1803.918
1141,21.031,2901.954,1823.525
1142,21.049,2882.346,1862.741
1143,21.068,2882.346,1941.172
1144,21.086,2882.346,2019.603
1145,21.105,2882.346,2098.035
1146,21.123,2862.739,2156.858
1147,21.142,2882.346,2176.466
1148,21.16,2862.739,2156.858
1149,21.178,2882.346,2156.858
1150,21.197,2882.346,2137.25
1151,21.215,2882.346,2156.858
1152,21.234,2882.346,2156.858
1153,21.252,2882.346,2156.858
1154,21.271,2882.346,2156.858
1155,21.289,2882.346,2156.858
1156,21.307,2862.739,2176.466
1157,21.326,2882.346,2156.858
1158,21.344,2862.739,2156.858
1159,21.363,2882.346,2156.858
1160,21.381,2882.346,2156.858
1161,21.4,2882.346,2156.858
1162,21.418,2862.739,2156.858
1163,21.436,2882.346,2156.858
1164,21.455,2882.346,2156.858
1165,21.473,2882.346,2156.858
1166,21.492,2882.346,2156.858
1167,21.51,2882.346,2156.858
1168,21.529,2882.346,2156.858
1169,21.547,2882.346,2156.858
1170,21.565,2882.346,2156.858
1171,21.584,2882.346,2156.858
1172,21.602,2882.346,2156.858
1173,21.621,2882.346,2156.858
1174,21.639,2882.346,2156.858
1175,21.658,2882.346,2156.858
1176,21.676,2882.346,2156.858
1177,21.694,2882.346,2156.858
1178,21.713,2882.346,2156.858
1179,21.731,2882.346,2176.466
1180,21.75,2862.739,2156.858
1181,21.768,2862.739,2156.858
1182,21.787,2882.346,2156.858
1183,21.805,2882.346,2156.858
1184,21.823,2882.346,2156.858
1185,21.842,2882.346,2156.858
1186,21.86,2882.346,2156.858
1187,21.879,2882.346,2156.858
1188,21.897,2882.346,2156.858
1189,21.916,2882.346,2156.858
1190,21.934,2882.346,2156.858
1191,21.953,2882.346,2176.466
1192,21.971,2882.346,2156.858
1193,21.989,2862.739,2156.858
1194,22.008,2882.346,2156.858
1195,22.026,2549.014,2176.466
1196,22.045,2509.798,2215.681
1197,22.063,2509.798,2254.897
1198,22.082,2529.406,2352.936
1199,22.1,2509.798,2450.975
1200,22.118,2509.798,2490.19
1201,22.137,2529.406,2529.406
1202,22.155,2509.798,2529.406
1203,22.174,2509.798,2509.798
1204,22.192,2509.798,2509.798
1205,22.211,2509.798,2509.798
1206,22.229,2509.798,2529.406
1207,22.247,2509.798,2509.798
1208,22.266,2509.798,2529.406
1209,22.284,2529.406,2529.406
1210,22.303,2529.406,2509.798
1211,22.321,2509.798,2509.798
1212,22.34,2509.798,2509.798
1213,22.358,2529.406,2529.406
1214,22.376,2529.406,2529.406
1215,22.395,2509.798,2509.798
1216,22.413,2509.798,2509.798
1217,22.432,2509.798,2529.406
1218,22.45,2509.798,2529.406
1219,22.469,2509.798,2509.798
1220,22.487,2529.406,2509.798
1221,22.505,2509.798,2509.798
1222,22.524,2529.406,2509.798
1223,22.542,2509.798,2509.798
1224,22.561,2529.406,2509.798
1225,22.579,2509.798,2529.406
1226,22.598,2509.798,2509.798
1227,22.616,2509.798,2509.798
1228,22.634,2509.798,2529.406
1229,22.653,2509.798,2529.406
1230,22.671,2509.798,2509.798
1231,22.69,2509.798,2529.406
1232,22.708,2509.798,2509.798
1233,22.727,2509.798,2509.798
1234,22.745,2509.798,2509.798
1235,22.764,2529.406,2529.406
1236,22.782,2509.798,2509.798
1237,22.8,2529.406,2509.798
1238,22.819,2509.798,2509.798
1239,22.837,2509.798,2509.798
1240,22.856,2509.798,2529.406
1241,22.874,2509.798,2509.798
1242,22.893,2529.406,2509.798
1243,22.911,2509.798,2509.798
1244,22.929,2509.798,2509.798
1245,22.948,2529.406,2529.406
1246,22.966,2529.406,2509.798
1247,22.985,2509.798,2529.406
1248,23.003,2529.406,2509.798
1249,23.022,2254.897,2509.798
1250,23.04,2156.858,2549.014
1251,23.058,2156.858,2607.837
1252,23.077,2156.858,2686.269
1253,23.095,2156.858,2784.308
1254,23.114,2156.858,2843.131
1255,23.132,2156.858,2882.346
1256,23.151,2156.858,2882.346
1257,23.169,2156.858,2882.346
1258,23.187,2156.858,2882.346
1259,23.206,2156.858,2882.346
1260,23.224,2156.858,2862.739
1261,23.243,2156.858,2882.346
1262,23.261,2156.858,2882.346
1263,23.28,2156.858,2862.739
1264,23.298,2156.858,2862.739
1265,23.316,2156.858,2882.346
1266,23.335,2156.858,2882.346
1267,23.353,2156.858,2882.346
1268,23.372,2156.858,2882.346
1269,23.39,2156.858,2882.346
1270,23.409,2156.858,2882.346
1271,23.427,2156.858,2882.346
1272,23.446,2156.858,2882.346
1273,23.464,2156.858,2862.739
1274,23.482,2156.858,2882.346
1275,23.501,2156.858,2862.739
1276,23.519,2156.858,2862.739
1277,23.538,2156.858,2862.739
1278,23.556,2156.858,2862.739
1279,23.575,2156.858,2862.739
1280,23.593,2156.858,2862.739
1281,23.611,2156.858,2882.346
1282,23.63,2156.858,2882.346
1283,23.648,2156.858,2882.346
1284,23.667,2156.858,2882.346
1285,23.685,2156.858,2882.346
1286,23.704,2156.858,2882.346
1287,23.722,2156.858,2882.346
1288,23.74,2156.858,2882.346
1289,23.759,2156.858,2882.346
1290,23.777,2156.858,2862.739
1291,23.796,2176.466,2882.346
1292,23.814,2176.466,2882.346
1293,23.833,2156.858,2882.346
1294,23.851,2156.858,2862.739
1295,23.869,2156.858,2882.346
1296,23.888,2156.858,2882.346
1297,23.906,2156.858,2882.346
1298,23.925,2137.25,2882.346
1299,23.943,2156.858,2862.739
1300,23.962,2156.858,2882.346
1301,23.98,2156.858,2882.346
1302,23.998,2156.858,2862.739
1303,24.017,2078.427,2882.346
1304,24.035,1803.918,2901.954
1305,24.054,1803.918,2941.17
1306,24.072,1803.918,3019.601
1307,24.091,1803.918,3098.032
1308,24.109,1803.918,3176.464
1309,24.127,1803.918,3235.287
1310,24.146,1803.918,3254.895
1311,24.164,1803.918,3235.287
1312,24.183,1784.31,3235.287
1313,24.201,1803.918,3235.287
1314,24.22,1803.918,3235.287
1315,24.238,1784.31,3235.287
1316,24.257,1784.31,3235.287
1317,24.275,1784.31,3235.287
1318,24.293,1784.31,3235.287
1319,24.312,1784.31,3235.287
1320,24.33,1803.918,3235.287
1321,24.349,1803.918,3254.895
1322,24.367,1784.31,3235.287
1323,24.386,1784.31,3215.679
1324,24.404,1803.918,3235.287
1325,24.422,1803.918,3235.287
1326,24.441,1784.31,3235.287
1327,24.459,1803.918,3235.287
1328,24.478,1803.918,3235.287
1329,24.496,1784.31,3235.287
1330,24.515,1784.31,3235.287
1331,24.533,1784.31,3235.287
1332,24.551,1803.918,3235.287
1333,24.57,1784.31,3235.287
1334,24.588,1803.918,3235.287
1335,24.607,1803.918,3235.287
1336,24.625,1803.918,3235.287
1337,24.644,1803.918,3235.287
1338,24.662,1803.918,3235.287
1339,24.68,1803.918,3235.287
1340,24.699,1803.918,3235.287
1341,24.717,1784.31,3235.287
1342,24.736,1803.918,3235.287
1343,24.754,1803.918,3235.287
1344,24.773,1803.918,3235.287
1345,24.791,1784.31,3235.287
1346,24.809,1784.31,3235.287
1347,24.828,1803.918,3235.287
1348,24.846,1784.31,3235.287
1349,24.865,1784.31,3235.287
1350,24.883,1803.918,3235.287
1351,24.902,1803.918,3235.287
1352,24.92,1803.918,3235.287
1353,24.938,1803.918,3235.287
1354,24.957,1803.918,3235.287
1355,24.975,1803.918,3235.287
1356,24.994,1803.918,3235.287
1357,25.012,1784.31,3235.287
1358,25.031,1803.918,3235.287
1359,25.049,1431.369,3254.895
1360,25.068,1431.369,3313.718
1361,25.086,1431.369,3372.542
1362,25.104,1431.369,3450.973
1363,25.123,1431.369,3529.404
1364,25.141,1431.369,3588.227
1365,25.16,1431.369,3607.835
1366,25.178,1450.977,3588.227
1367,25.197,1431.369,3588.227
1368,25.215,1431.369,3588.227
1369,25.233,1431.369,3588.227
1370,25.252,1431.369,3607.835
1371,25.27,1431.369,3607.835
1372,25.289,1431.369,3588.227
1373,25.307,1431.369,3607.835
1374,25.326,1431.369,3607.835
1375,25.344,1431.369,3607.835
1376,25.362,1431.369,3588.227
1377,25.381,1431.369,3607.835
1378,25.399,1431.369,3607.835
1379,25.418,1431.369,3588.227
1380,25.436,1431.369,3607.835
1381,25.455,1431.369,3588.227
1382,25.473,1431.369,3588.227
1383,25.491,1431.369,3588.227
1384,25.51,1431.369,3588.227
1385,25.528,1431.369,3588.227
1386,25.547,1431.369,3588.227
1387,25.565,1431.369,3588.227
1388,25.584,1431.369,3588.227
1389,25.602,1431.369,3588.227
1390,25.62,1431.369,3588.227
1391,25.639,1431.369,3607.835
1392,25.657,1431.369,3607.835
1393,25.676,1431.369,3607.835
1394,25.694,1431.369,3588.227
1395,25.713,1431.369,3588.227
1396,25.731,1431.369,3588.227
1397,25.75,1431.369,3588.227
1398,25.768,1431.369,3588.227
1399,25.786,1431.369,3607.835
1400,25.805,1431.369,3588.227
1401,25.823,1431.369,3588.227
1402,25.842,1431.369,3588.227
1403,25.86,1431.369,3588.227
1404,25.879,1431.369,3588.227
1405,25.897,1431.369,3588.227
1406,25.915,1431.369,3588.227
1407,25.934,1431.369,3588.227
1408,25.952,1431.369,3588.227
1409,25.971,1431.369,3588.227
1410,25.989,1431.369,3607.835
1411,26.008,1431.369,3588.227
1412,26.026,1431.369,3607.835
1413,26.044,1098.037,3607.835
1414,26.063,1078.429,3647.051
1415,26.081,1078.429,3705.874
1416,26.1,1078.429,3784.305
1417,26.118,1078.429,3862.737
1418,26.137,1078.429,3921.56
1419,26.155,1078.429,3960.775
1420,26.173,1078.429,3960.775
1421,26.192,1078.429,3941.168
1422,26.21,1058.821,3941.168
1423,26.229,1078.429,3941.168
1424,26.247,1078.429,3960.775
1425,26.266,1078.429,3960.775
1426,26.284,1078.429,3960.775
1427,26.302,1098.037,3960.775
1428,26.321,1078.429,3960.775
1429,26.339,1078.429,3960.775
1430,26.358,1078.429,3960.775
1431,26.376,1078.429,3960.775
1432,26.395,1058.821,3960.775
1433,26.413,1078.429,3960.775
1434,26.431,1078.429,3960.775
1435,26.45,1078.429,3941.168
1436,26.468,1078.429,3960.775
1437,26.487,1078.429,3960.775
1438,26.505,1078.429,3960.775
1439,26.524,1078.429,3960.775
1440,26.542,1078.429,3960.775
1441,26.561,1078.429,3960.775
1442,26.579,1078.429,3960.775
1443,26.597,1078.429,3941.168
1444,26.616,1058.821,3960.775
1445,26.634,1078.429,3960.775
1446,26.653,1058.821,3960.775
1447,26.671,1078.429,3960.775
1448,26.69,1078.429,3960.775
1449,26.708,1058.821,3941.168
1450,26.726,1058.821,3960.775
1451,26.745,1078.429,3960.775
1452,26.763,1058.821,3960.775
1453,26.782,1078.429,3941.168
1454,26.8,1078.429,3960.775
1455,26.819,1078.429,3960.775
1456,26.837,1078.429,3960.775
1457,26.855,1078.429,3960.775
1458,26.874,1078.429,3960.775
1459,26.892,1078.429,3941.168
1460,26.911,1078.429,3941.168
1461,26.929,1078.429,3960.775
1462,26.948,1078.429,3960.775
1463,26.966,1078.429,3960.775
1464,26.984,1078.429,3960.775
1465,27.003,1078.429,3960.775
1466,27.021,1078.429,3960.775
1467,27.04,784.312,3960.775
1468,27.058,725.489,3999.991
1469,27.077,705.881,4039.207
1470,27.095,705.881,4117.638
1471,27.113,705.881,4196.069
1472,27.132,705.881,4254.893
1473,27.15,705.881,4313.716
1474,27.169,705.881,4313.716
1475,27.187,705.881,4313.716
1476,27.206,686.273,4313.716
1477,27.224,705.881,4294.108
1478,27.242,705.881,4294.108
1479,27.261,705.881,4313.716
1480,27.279,705.881,4313.716
1481,27.298,725.489,4313.716
1482,27.316,725.489,4313.716
1483,27.335,705.881,4313.716
1484,27.353,705.881,4313.716
1485,27.372,725.489,4313.716
1486,27.39,725.489,4313.716
1487,27.408,725.489,4294.108
1488,27.427,705.881,4313.716
1489,27.445,725.489,4313.716
1490,27.464,725.489,4313.716
1491,27.482,705.881,4313.716
1492,27.501,705.881,4313.716
1493,27.519,705.881,4313.716
1494,27.537,705.881,4313.716
1495,27.556,705.881,4313.716
1496,27.574,705.881,4313.716
1497,27.593,705.881,4313.716
1498,27.611,705.881,4313.716
1499,27.63,705.881,4313.716
1500,27.648,705.881,4313.716
1501,27.666,705.881,4313.716
1502,27.685,705.881,4313.716
1503,27.703,705.881,4313.716
1504,27.722,725.489,4313.716
1505,27.74,725.489,4313.716
1506,27.759,705.881,4313.716
1507,27.777,705.881,4313.716
1508,27.795,725.489,4313.716
1509,27.814,705.881,4313.716
1510,27.832,705.881,4313.716
1511,27.851,705.881,4313.716
1512,27.869,705.881,4313.716
1513,27.888,725.489,4313.716
1514,27.906,725.489,4313.716
1515,27.924,705.881,4313.716
